customer_id,snapshot_year,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,log_ead,log_income,score_bin,segment_type,loan_size_bucket,loan_purpose,collateral_type,loan_term,payment_history,default_history,recovery_type
52,2023,45149.87,6074.77,96834.5,324,7,0,2024-05-06,0.51,0.33,10.574643,12.12046,4,Retail,1,consumption,none,12,4,2,partial
67,2023,65109.79,31731.96,40007.16,709,2,0,2024-01-09,0.28,0.04,8.801568,12.160193,4,Corporate,1,investment,none,60,0,3,partial
82,2023,59845.19,29107.19,25474.86,760,5,0,2024-01-15,0.16,0.65,10.563558,11.133839,4,Retail,0,renovation,property,36,2,0,partial
88,2024,38977.61,5920.75,150837.84,716,3,1,2024-04-06,0.43,0.53,11.412204,11.956055,2,Retail,1,business,property,60,0,3,partial
95,2023,7496.99,10594.72,177322.46,656,2,0,2024-04-14,0.13,0.46,8.032138,11.05058,2,Retail,1,business,none,60,4,2,partial
96,2023,82329.78,15550.12,59728.27,682,4,0,2024-03-03,0.7,0.91,10.778772,11.936695,0,Retail,2,consumption,vehicle,60,3,2,partial
104,2024,37811.52,8346.55,48520.65,457,2,0,2024-01-21,0.46,0.17,11.442349,12.004792,2,Corporate,2,business,none,60,4,4,partial
113,2023,82059.78,12186.47,31196.92,732,2,0,2024-01-05,0.53,0.01,10.598889,11.07439,0,Corporate,1,investment,property,36,2,3,partial
117,2023,25998.37,13380.04,168086.53,347,2,0,2024-05-04,0.15,0.07,10.677993,11.910745,3,Corporate,1,business,vehicle,24,0,0,partial
124,2023,1101.92,16783.69,76048.75,627,5,0,2024-06-11,0.14,0.22,10.972988,12.020826,1,Corporate,1,consumption,property,12,2,0,partial
126,2023,16734.89,37469.52,92305.44,732,2,0,2024-03-25,0.58,0.03,10.754318,11.345042,0,Retail,0,business,vehicle,36,4,4,partial
128,2023,47385.4,28595.61,110495.03,730,2,0,2024-04-22,0.99,0.5,9.7809,10.823521,0,Corporate,2,consumption,property,36,4,4,partial
135,2024,94486.06,49312.33,171101.58,355,5,1,2024-06-24,0.1,0.31,7.950854,10.506563,3,Retail,1,business,none,48,1,3,partial
136,2024,11117.17,20736.79,137149.98,567,6,0,2024-03-20,0.29,0.18,11.024715,11.724561,4,Corporate,3,renovation,property,12,4,4,partial
147,2024,85566.77,37693.25,130711.63,368,3,0,2024-04-25,0.87,0.75,11.431291,12.186169,4,Retail,1,consumption,none,24,2,2,partial
149,2023,53175.39,43573.42,51620.98,748,7,0,2024-06-11,0.07,0.2,9.352799,12.032505,4,Retail,3,investment,vehicle,24,0,0,partial
152,2023,82766.16,33948.92,112374.18,556,6,0,2024-04-06,0.88,0.69,9.993571,11.497326,0,Retail,0,investment,none,48,0,2,partial
154,2023,30539.07,20593.24,148768.58,789,1,0,2024-01-21,0.52,0.35,10.536187,11.666442,0,Corporate,3,business,vehicle,48,1,1,partial
155,2024,84154.77,37679.73,195186.96,348,5,1,2024-03-20,0.41,0.51,11.303025,11.160755,2,Corporate,2,renovation,property,36,2,2,partial
169,2023,77509.46,10183.36,56253.14,615,5,1,2024-02-08,0.31,0.93,10.227662,10.806751,2,Corporate,0,business,none,24,4,0,partial
176,2023,23775.31,16377.61,21717.8,712,2,0,2024-06-10,0.3,0.04,11.388772,11.578485,1,Retail,0,business,vehicle,24,3,1,partial
177,2024,14002.18,27334.26,33554.26,733,2,0,2024-04-30,0.31,0.5,8.770568,11.546663,1,Corporate,1,renovation,vehicle,24,0,3,partial
180,2023,86937.38,28770.47,87653.44,301,7,1,2024-05-03,0.88,0.85,11.452705,11.643501,2,Retail,0,consumption,vehicle,36,2,1,partial
187,2024,96360.43,1107.07,167698.04,444,1,1,2024-05-22,0.72,0.59,10.942261,12.162674,0,Corporate,0,investment,vehicle,24,1,4,partial
188,2024,4098.93,47255.71,21285.57,665,2,0,2024-01-06,0.67,0.28,11.100738,11.765256,3,Corporate,3,renovation,property,60,3,0,partial
192,2024,73395.74,34831.36,102211.51,719,4,0,2024-02-25,0.8,0.4,10.529486,11.767877,2,Corporate,1,business,property,48,2,4,partial
193,2023,91042.93,24785.19,79261.51,743,2,0,2024-02-18,0.26,0.68,11.269814,10.670012,0,Corporate,2,consumption,property,48,4,2,partial
211,2023,85878.65,46656.36,29446.71,733,2,0,2024-04-01,0.62,0.89,9.769445,12.202913,2,Corporate,1,business,vehicle,48,0,3,partial
213,2023,96487.53,21954.78,101042.53,356,4,0,2024-05-08,0.46,0.04,8.673046,11.97737,4,Retail,2,consumption,property,48,4,0,partial
214,2023,76249.31,49021.78,65854.77,477,1,0,2024-03-05,0.78,0.07,10.600556,12.088963,2,Corporate,3,investment,vehicle,60,1,3,partial
217,2023,44787.58,25614.24,83339.27,592,4,0,2024-01-28,0.31,0.33,11.356469,11.457149,4,Corporate,0,investment,vehicle,12,0,0,partial
221,2023,31883.25,5714.29,147010.75,345,5,0,2024-04-09,0.64,0.23,11.235045,11.611721,0,Corporate,0,consumption,vehicle,24,3,4,partial
222,2023,32753.53,38240.05,113879.18,469,4,1,2024-05-27,0.88,0.26,10.862827,11.643744,4,Retail,1,investment,none,48,0,2,partial
230,2024,72717.84,33944.89,42436.54,570,3,1,2024-06-24,0.4,0.22,10.962018,10.913961,2,Corporate,1,business,property,24,4,1,partial
231,2023,74837.86,38649.34,193054.62,716,5,0,2024-03-12,0.07,0.2,9.53679,11.878326,4,Corporate,1,consumption,property,24,2,3,partial
249,2024,20835.56,47572.1,134463.94,438,2,1,2024-03-05,0.52,0.13,11.341288,12.114707,3,Retail,0,business,none,60,2,0,partial
252,2023,86944.16,38824.47,157856.32,546,7,0,2024-02-20,0.35,0.93,11.276063,10.809082,4,Corporate,0,consumption,none,24,2,0,partial
262,2023,71777.48,30566.83,34258.37,447,5,1,2024-06-19,0.67,0.14,11.097282,10.478366,4,Retail,3,business,none,48,1,3,partial
277,2023,56712.28,42865.45,28470.51,529,1,0,2024-02-18,0.95,0.2,10.761172,11.937411,1,Retail,2,investment,none,24,1,1,partial
278,2024,47681.71,33662.32,23500.65,673,1,0,2024-06-01,0.49,0.25,11.477117,11.144428,3,Corporate,1,renovation,vehicle,60,2,2,partial
287,2024,54780.05,20405.95,53982.92,379,4,0,2024-03-14,0.47,0.93,11.385378,11.792799,0,Retail,0,business,property,48,3,0,partial
288,2024,16765.33,44280.99,94593.51,364,5,0,2024-06-17,0.65,0.76,11.079055,11.886126,4,Corporate,2,consumption,property,60,4,0,partial
301,2024,21166.42,11095.02,188448.7,387,2,1,2024-01-12,0.1,0.79,10.54031,11.263758,3,Retail,1,investment,property,36,3,3,partial
302,2023,10025.28,35732.06,102270.74,387,1,0,2024-04-13,0.25,0.1,11.037872,12.024113,0,Corporate,1,consumption,vehicle,12,2,3,partial
305,2024,16212.15,44078.17,72245.92,503,6,0,2024-03-21,0.92,0.84,10.967675,11.686871,3,Retail,2,business,property,24,4,0,partial
325,2023,45915.67,36565.83,121148.35,681,2,0,2024-05-06,0.67,0.41,10.597408,12.080628,1,Retail,2,consumption,none,24,1,0,partial
326,2023,53505.08,34863.77,40148.22,775,6,0,2024-01-14,0.01,0.26,10.353343,11.966506,0,Retail,2,consumption,property,24,0,0,partial
330,2024,2768.33,37631.91,129711.06,838,3,0,2024-02-03,0.2,0.58,10.628498,12.080195,0,Corporate,0,business,property,36,0,4,partial
335,2024,79882.98,23252.76,122317.75,513,6,0,2024-02-17,0.68,0.82,10.965059,10.070274,4,Retail,3,investment,vehicle,12,4,0,partial
337,2024,30122.63,43708.53,162558.75,373,1,1,2024-03-01,0.76,0.78,10.6779,11.064012,2,Corporate,1,investment,none,60,3,2,partial
352,2024,91271.77,10171.82,197603.77,360,4,1,2024-02-04,0.84,0.89,10.2071,10.496882,0,Corporate,1,business,none,36,4,2,partial
359,2024,96783.62,6369.32,65157.22,842,3,1,2024-04-28,0.29,0.93,11.242905,11.508676,0,Retail,2,investment,none,36,3,1,partial
366,2024,19360.43,14275.44,111738.16,518,5,0,2024-03-05,0.93,0.24,10.889608,12.101788,1,Corporate,0,renovation,property,48,3,3,partial
369,2024,46747.63,26578.87,183595.77,311,2,1,2024-02-28,0.55,0.42,8.949085,11.553667,1,Corporate,2,consumption,none,36,0,1,partial
375,2024,1121.95,25528.09,161334.18,714,1,0,2024-02-05,0.7,0.01,10.531145,12.060754,1,Retail,0,business,none,36,1,0,partial
382,2023,60234.4,41029.94,107733.13,331,3,0,2024-05-26,0.6,0.88,11.391971,11.275849,4,Corporate,3,renovation,property,24,2,3,partial
386,2024,61123.34,20228.43,190166.9,459,3,0,2024-02-11,0.12,0.15,11.23545,11.303729,0,Corporate,1,consumption,vehicle,48,1,0,partial
389,2024,25506.46,24217.22,30302.6,536,1,1,2024-03-09,0.96,0.86,10.404337,12.107368,1,Retail,1,business,property,60,2,3,partial
393,2023,56282.85,668.38,187579.75,480,5,1,2024-05-26,0.12,0.33,11.449785,11.478832,1,Retail,0,investment,vehicle,12,0,4,partial
395,2024,23328.47,20486.96,29091.33,640,5,1,2024-04-16,0.25,0.37,9.057735,11.996331,3,Retail,3,business,vehicle,60,2,4,partial
401,2023,16921.72,32388.71,118514.85,757,4,1,2024-02-08,0.81,0.04,11.473802,11.04447,3,Retail,3,business,none,48,3,4,partial
417,2023,65500.43,775.42,180279.37,379,7,1,2024-03-09,0.62,0.33,10.139579,12.158903,1,Corporate,1,consumption,none,24,4,1,partial
419,2024,33266.62,14044.1,67289.77,772,6,1,2024-06-28,0.84,0.89,7.550306,11.72339,4,Corporate,1,consumption,property,12,2,3,partial
423,2023,59436.13,10397.82,105004.73,411,5,0,2024-01-12,0.52,0.03,10.690762,11.961956,2,Corporate,2,consumption,vehicle,60,1,1,partial
428,2023,43891.43,2099.27,78379.2,591,4,0,2024-03-23,0.38,0.41,10.506137,10.494431,3,Retail,0,renovation,property,12,0,3,partial
435,2023,98450.79,23963.0,191385.91,682,6,0,2024-06-23,0.92,0.03,10.903583,11.596168,3,Corporate,1,investment,none,12,0,0,partial
439,2023,15808.48,9086.16,168256.21,316,3,0,2024-02-05,0.04,0.37,11.2883,12.112794,0,Retail,3,business,vehicle,12,4,4,partial
457,2024,46995.26,37154.08,147620.27,792,1,0,2024-05-05,0.86,0.17,11.343342,12.088797,0,Corporate,3,business,none,36,3,4,partial
474,2023,68365.21,42396.39,125772.86,630,5,0,2024-03-03,0.23,0.25,10.614543,10.255113,1,Retail,1,investment,none,48,3,3,partial
477,2024,40158.96,27279.26,167706.52,785,4,0,2024-03-16,0.85,0.88,10.681797,11.22079,0,Corporate,3,business,none,48,0,1,partial
488,2023,97495.29,49085.37,90608.07,705,3,1,2024-03-22,0.14,0.44,9.659541,11.510909,0,Corporate,0,consumption,vehicle,24,3,1,partial
496,2023,72466.88,22523.93,100559.33,416,5,1,2024-02-20,0.58,0.27,8.649661,10.839751,2,Retail,3,business,vehicle,60,4,2,partial
522,2023,66041.4,25668.41,151400.31,414,2,0,2024-02-12,0.89,0.59,11.07413,11.927685,4,Corporate,3,investment,none,24,0,4,partial
548,2023,75948.87,49460.89,84395.86,848,7,0,2024-02-03,0.47,0.14,8.906573,10.882061,1,Corporate,1,renovation,vehicle,60,3,4,partial
550,2024,95312.22,11577.42,31502.17,846,3,0,2024-04-06,0.75,0.26,11.207082,11.319294,2,Corporate,0,renovation,none,12,2,1,partial
554,2024,90874.05,47127.3,33380.23,635,5,0,2024-02-18,0.8,0.55,10.903585,11.845042,1,Corporate,0,investment,none,60,2,4,partial
556,2023,72704.25,2141.88,40765.3,635,3,1,2024-05-25,0.74,0.24,9.935989,11.578499,4,Retail,2,business,none,60,3,1,partial
567,2023,75167.0,22319.34,176542.64,446,1,0,2024-05-04,0.93,0.68,10.904373,11.937826,1,Corporate,0,business,vehicle,12,2,2,partial
572,2024,15446.29,3500.18,105000.76,421,1,0,2024-02-26,0.45,0.49,9.858374,12.170541,0,Retail,2,renovation,property,24,4,3,partial
576,2023,11176.45,36461.74,148318.83,380,7,1,2024-04-02,0.17,0.77,10.701805,10.620825,4,Retail,1,business,property,60,1,3,partial
577,2023,57519.55,30420.45,90723.68,674,1,1,2024-04-18,0.05,0.95,11.291748,11.903095,2,Retail,3,renovation,vehicle,24,4,2,partial
584,2023,2818.4,35331.71,66567.97,362,6,0,2024-01-05,0.25,0.12,10.752163,11.02619,2,Corporate,0,investment,vehicle,24,4,4,partial
585,2024,48753.28,18724.02,82494.59,803,2,1,2024-01-24,0.14,0.33,9.662831,11.457485,3,Retail,2,investment,none,48,3,0,partial
591,2024,21824.61,18474.1,162952.82,748,1,0,2024-02-28,0.56,0.32,11.193547,10.162627,2,Retail,0,business,none,12,4,4,partial
593,2024,35255.64,2265.96,132538.9,727,2,0,2024-02-07,0.18,0.15,9.877712,10.702443,3,Retail,1,consumption,property,12,3,1,partial
595,2023,77804.67,17497.25,188775.16,726,1,0,2024-06-09,0.04,0.81,11.213406,11.258819,0,Corporate,2,consumption,none,36,0,0,partial
612,2023,94182.51,46464.42,142346.86,720,6,0,2024-01-10,0.04,0.76,10.78843,11.309075,2,Corporate,2,renovation,property,24,3,2,partial
616,2024,8169.21,18961.33,122632.69,621,3,0,2024-06-13,0.83,0.48,10.734687,12.111357,4,Retail,2,investment,property,36,3,3,partial
618,2024,53889.98,41568.39,129835.28,465,5,0,2024-05-05,0.59,0.54,11.353848,11.941634,3,Retail,1,renovation,vehicle,12,0,3,partial
623,2024,88370.82,42116.28,189626.86,760,5,0,2024-01-11,0.36,0.06,11.172584,12.180724,2,Corporate,2,investment,vehicle,12,1,4,partial
624,2024,9168.34,18662.06,161876.17,758,1,1,2024-01-24,0.89,0.56,8.356829,11.758487,0,Retail,3,renovation,vehicle,36,0,3,partial
627,2023,82626.89,31599.43,24327.42,488,5,0,2024-03-28,0.07,0.79,10.319637,11.058944,4,Corporate,1,renovation,property,12,3,4,partial
631,2024,36422.33,4768.58,116145.15,763,1,0,2024-04-23,0.98,0.57,11.376214,11.276936,4,Retail,3,renovation,vehicle,12,2,1,partial
635,2023,32887.38,5183.93,143900.91,678,1,1,2024-01-21,0.62,0.27,7.942821,11.258955,0,Corporate,3,business,property,48,3,1,partial
645,2024,97769.17,2432.88,154765.73,301,7,0,2024-05-27,0.18,0.67,10.914745,11.274287,2,Corporate,1,consumption,vehicle,60,0,2,partial
655,2023,20885.05,29050.75,58365.58,663,4,1,2024-01-10,0.68,0.36,11.198978,11.857469,1,Corporate,0,investment,property,48,3,1,partial
664,2024,69626.2,21303.55,176091.92,371,4,0,2024-06-23,0.76,0.54,11.043957,11.657428,2,Retail,3,renovation,none,60,0,4,partial
669,2024,82322.63,27401.62,192051.77,726,7,0,2024-06-23,0.43,0.49,11.242345,11.400623,3,Retail,1,consumption,none,48,4,3,partial
670,2024,5077.17,26053.66,62608.76,469,4,0,2024-05-22,0.86,0.38,11.196082,10.754432,3,Corporate,3,renovation,property,48,1,1,partial
673,2024,67368.16,17510.15,178870.78,504,2,0,2024-06-20,0.15,0.72,11.149255,10.085228,2,Corporate,2,renovation,property,24,1,1,partial
680,2023,95203.45,33873.67,37456.18,636,4,0,2024-05-13,0.28,0.88,11.318533,10.991902,3,Retail,3,investment,none,36,0,4,partial
681,2024,13297.78,37925.09,30027.23,771,1,0,2024-03-06,0.09,0.01,11.080978,10.580146,1,Corporate,3,business,property,48,1,1,partial
691,2023,89725.91,731.41,43260.28,494,6,0,2024-05-01,0.21,0.93,10.617428,11.991524,1,Retail,3,renovation,property,24,2,3,partial
694,2023,59882.89,10362.11,30393.39,574,6,0,2024-05-11,0.24,0.51,10.773106,10.602881,4,Corporate,2,investment,none,48,2,3,partial
698,2023,62043.85,35661.79,172102.2,306,3,0,2024-01-23,0.92,0.7,11.183821,11.920802,3,Corporate,3,business,property,36,1,3,partial
700,2023,61681.47,19331.01,30629.03,477,4,0,2024-01-13,0.08,0.86,11.382308,11.401095,2,Retail,1,business,vehicle,24,0,3,partial
701,2024,30584.75,33124.2,68899.55,541,6,0,2024-06-07,0.43,0.47,10.238196,10.41058,4,Retail,3,consumption,none,60,2,0,partial
705,2023,93584.98,17348.13,38676.14,502,4,0,2024-01-16,0.53,0.83,10.459285,12.021503,1,Corporate,1,consumption,vehicle,36,1,3,partial
717,2023,94787.7,19537.76,73175.97,842,3,0,2024-02-10,0.9,0.18,11.441904,11.730731,4,Retail,3,renovation,property,12,3,0,partial
719,2023,62905.16,7933.94,36300.7,761,6,0,2024-01-01,1.0,0.16,10.972906,11.041931,0,Corporate,3,consumption,property,24,2,3,full
742,2024,78558.85,12911.55,140240.59,379,1,1,2024-04-20,0.75,0.66,9.837253,12.106493,3,Retail,3,investment,vehicle,12,4,3,partial
744,2024,61613.54,30270.59,43998.83,822,2,0,2024-01-12,0.97,0.87,11.108062,10.245214,2,Corporate,0,investment,property,24,2,4,partial
747,2024,48955.45,21658.16,173332.27,716,7,1,2024-04-28,0.79,0.89,11.503748,10.938956,1,Retail,0,consumption,property,60,1,3,partial
755,2024,66421.19,38715.13,167094.39,683,7,0,2024-06-26,0.96,0.64,11.320831,11.953561,4,Retail,2,investment,vehicle,24,1,1,partial
767,2023,55747.14,42629.25,22459.1,690,7,0,2024-01-20,0.71,0.53,11.222966,11.902864,2,Corporate,1,investment,property,48,1,3,partial
768,2023,60150.11,27082.32,181230.74,425,4,0,2024-02-05,0.08,0.33,9.980338,11.185392,3,Corporate,2,renovation,none,12,0,2,partial
773,2024,78599.42,37913.36,25209.98,793,6,1,2024-03-19,0.4,0.98,11.38212,10.347066,2,Corporate,1,renovation,vehicle,12,0,4,partial
783,2023,48609.48,15345.23,63136.24,346,6,0,2024-06-14,0.65,0.32,10.879067,12.069422,3,Corporate,2,investment,vehicle,24,3,4,partial
785,2023,5034.66,20748.56,25830.04,775,3,0,2024-05-29,0.35,0.74,11.396849,11.244609,3,Corporate,2,consumption,vehicle,48,3,3,partial
789,2023,17235.95,35638.88,80451.83,763,1,0,2024-04-17,0.27,0.53,10.423886,10.919251,3,Corporate,3,investment,vehicle,48,2,2,partial
790,2024,44422.11,19310.6,112495.97,422,5,0,2024-06-26,0.58,0.61,8.874036,11.634188,4,Retail,3,business,none,24,1,3,partial
791,2024,72757.83,29425.25,163396.08,773,6,0,2024-04-05,0.93,0.39,10.781508,12.121831,3,Corporate,3,business,vehicle,36,3,1,partial
792,2023,59734.59,9268.64,80836.68,433,2,0,2024-02-28,0.03,0.96,10.229726,10.234207,2,Corporate,3,business,vehicle,60,1,4,partial
796,2024,65379.12,29988.57,146988.2,322,3,0,2024-01-20,0.77,0.57,11.181761,11.969373,0,Corporate,3,renovation,property,24,2,4,partial
797,2024,48448.61,43075.69,53750.8,534,6,0,2024-06-12,0.72,0.94,11.469543,11.720315,2,Corporate,2,consumption,vehicle,48,0,2,partial
799,2024,61958.46,43431.98,155107.72,358,6,0,2024-05-05,0.96,0.01,11.147749,11.478146,4,Retail,1,investment,property,60,3,0,partial
804,2024,33572.73,36217.22,62479.39,463,3,1,2024-04-06,0.93,0.57,11.394226,11.944289,3,Corporate,0,consumption,vehicle,24,4,2,partial
808,2024,47548.08,37287.67,45838.06,515,3,1,2024-05-22,0.76,0.72,10.733139,12.174837,0,Corporate,0,consumption,vehicle,60,4,1,partial
810,2023,74683.63,27896.37,53373.59,482,4,0,2024-03-02,0.52,0.75,11.256657,11.022852,4,Retail,1,consumption,none,36,4,2,partial
811,2024,87311.45,29233.4,52771.36,389,6,0,2024-05-10,0.2,0.9,11.344061,10.733295,1,Retail,0,business,property,48,4,0,partial
822,2023,43931.88,6682.53,112315.32,610,5,1,2024-04-02,0.55,0.0,11.175741,12.124427,1,Corporate,2,investment,none,36,4,1,partial
823,2023,5322.5,22192.96,172063.56,556,2,0,2024-03-31,0.77,0.0,10.84488,11.85234,1,Retail,1,renovation,property,36,4,1,partial
826,2024,17005.58,22538.81,34328.91,832,1,0,2024-05-12,0.9,0.47,11.050283,11.501242,0,Corporate,1,consumption,vehicle,48,4,0,partial
832,2023,3065.25,47924.89,147252.14,832,1,1,2024-05-02,0.79,0.03,11.161255,11.721465,2,Retail,0,consumption,none,36,3,3,partial
839,2023,65673.04,21554.34,137782.36,351,5,0,2024-06-07,0.2,0.97,10.168017,11.94608,0,Retail,0,business,property,24,4,2,partial
840,2023,33899.15,27467.13,177053.59,637,3,0,2024-03-26,0.6,0.22,11.304047,11.977582,0,Retail,2,business,property,24,4,1,partial
842,2024,54705.38,26662.57,63946.56,470,3,1,2024-06-11,0.33,0.47,11.462507,12.131252,0,Retail,3,investment,none,60,2,2,partial
844,2024,49834.41,31838.09,101019.77,366,3,0,2024-04-27,0.01,0.06,10.759172,11.48074,1,Retail,1,renovation,property,24,3,0,partial
863,2023,9071.12,37411.64,186648.93,599,6,1,2024-01-26,0.2,0.52,11.162043,11.195677,2,Corporate,3,renovation,vehicle,24,2,4,partial
867,2024,40922.87,11252.09,138798.82,531,3,1,2024-04-27,0.11,0.38,11.211368,11.814071,0,Corporate,0,business,property,60,1,0,partial
875,2024,22835.55,26436.22,89978.31,367,3,1,2024-01-01,0.84,0.04,11.105912,11.459862,2,Retail,1,investment,vehicle,12,4,2,partial
877,2024,42421.58,41295.89,43654.23,805,6,0,2024-01-07,0.26,0.34,10.918091,11.752168,3,Retail,3,consumption,property,48,0,1,partial
884,2024,21154.25,23155.74,67247.3,327,6,0,2024-06-12,0.28,0.39,11.388316,11.467912,0,Retail,2,investment,none,24,4,2,partial
886,2023,84204.79,13922.88,124618.79,350,5,0,2024-03-16,0.96,0.99,10.724252,10.769332,0,Corporate,2,renovation,vehicle,60,4,4,partial
893,2023,18245.14,32735.45,149270.23,559,4,0,2024-03-27,0.38,0.21,8.86081,11.556921,0,Corporate,2,business,property,36,2,1,partial
895,2024,96117.27,41188.37,42395.94,483,6,0,2024-06-01,0.01,0.54,11.345832,11.880108,3,Corporate,1,consumption,vehicle,36,1,4,partial
897,2024,42174.83,3157.01,127927.51,322,2,0,2024-04-03,0.28,0.99,11.123213,12.006841,3,Retail,1,consumption,none,24,2,3,partial
898,2023,84778.28,38839.52,119063.23,428,3,0,2024-03-01,0.12,0.79,11.351319,11.597264,1,Corporate,1,renovation,property,48,3,0,partial
902,2023,63247.72,41082.4,112511.98,590,4,0,2024-01-29,0.1,0.99,9.596772,10.814642,4,Retail,1,consumption,property,60,1,3,partial
904,2024,73799.68,23076.15,144222.16,800,1,0,2024-04-04,0.08,0.97,8.305371,11.457886,2,Retail,1,investment,vehicle,60,1,2,partial
909,2023,77004.66,49165.28,170740.93,485,5,1,2024-01-18,0.59,0.49,11.44576,11.99247,4,Retail,3,renovation,none,60,1,3,partial
911,2024,50979.64,39335.42,78138.14,778,4,1,2024-02-10,0.19,0.7,9.656698,11.454403,0,Retail,3,renovation,none,60,2,0,partial
918,2024,54786.75,38683.13,180022.19,791,6,1,2024-05-26,0.36,0.11,11.304136,11.887083,0,Corporate,2,consumption,property,60,4,1,partial
926,2023,51885.59,37391.93,48914.05,812,3,0,2024-05-11,0.86,0.44,11.320539,11.61998,1,Corporate,3,renovation,vehicle,48,4,4,partial
934,2023,59217.78,7530.41,51144.3,366,3,1,2024-02-10,0.42,0.81,11.172726,11.057553,4,Retail,3,business,property,60,4,1,partial
945,2024,3910.05,10861.54,68018.97,766,3,1,2024-05-02,0.92,0.51,9.546524,12.003394,0,Retail,2,investment,property,48,4,3,partial
946,2024,40156.0,23199.51,41515.56,584,4,0,2024-05-22,0.5,0.7,11.113544,10.467648,4,Retail,2,renovation,vehicle,48,4,2,partial
952,2023,61012.68,13200.22,61457.46,716,3,0,2024-06-30,0.4,0.75,11.396623,11.648166,1,Retail,0,business,none,48,3,3,partial
953,2024,60174.63,20762.05,39154.12,399,6,0,2024-05-22,0.75,0.25,10.671942,10.961302,4,Retail,2,consumption,property,36,0,0,partial
954,2023,79502.65,44423.21,167915.44,488,4,0,2024-06-26,0.07,0.88,10.643975,10.375764,2,Retail,3,renovation,property,12,1,0,partial
955,2024,65845.92,41216.34,45014.42,687,3,0,2024-01-22,0.09,0.46,10.710944,11.613034,1,Corporate,1,business,vehicle,24,0,2,partial
962,2023,99221.2,31501.99,154513.56,540,1,0,2024-05-25,0.65,0.21,9.121063,11.607528,4,Corporate,2,consumption,vehicle,36,3,1,partial
